0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,38.91891892
0,0,0,0,0
0,0,0,0,0
0,0,0,0,38.91891892
0,0,0,0,51.89189189
0,0,0,0,0
0,0,0,0,0
0,0,0,0,25.94594595
0,0,0,0,51.89189189
0,0,0,0,0
0,0,0,0,0
0,0,0,0,155.6756757
0,0,0,0,51.89189189
0,0,0,0,0
51.89189189,0,51.89189189,48.64864865,155.6756757
75.40540541,23.51351351,75.40540541,97.2972973,129.7297297
75.40540541,23.51351351,75.40540541,97.2972973,142.7027027
75.40540541,23.51351351,51.89189189,48.64864865,324.3243243
75.40540541,75.40540541,51.89189189,48.64864865,596.7567568
75.40540541,75.40540541,0,0,804.3243243
75.40540541,75.40540541,0,0,765.4054054
75.40540541,75.40540541,0,0,1180.540541
75.40540541,75.40540541,0,0,1193.513514
75.40540541,75.40540541,0,0,1699.459459
75.40540541,75.40540541,0,0,1569.72973
75.40540541,75.40540541,0,0,1868.108108
144.4386678,75.40540541,69.03326242,97.2972973,2737.297297
254.8827831,75.40540541,179.4773777,243.2432432,2335.135135
400.0679981,75.40540541,324.6625927,437.8378378,2374.054054
451.0619665,75.40540541,375.6565611,486.4864865,2322.162162
451.0619665,102.972973,375.6565611,486.4864865,2854.054054
451.0619665,102.972973,348.0889936,437.8378378,2607.567568
509.0252003,102.972973,406.0522273,486.4864865,2880
578.0249357,102.972973,475.0519627,535.1351351,2555.675676
623.8061309,102.972973,520.833158,583.7837838,3295.135135
716.190221,102.972973,613.217248,632.4324324,2892.972973
716.190221,102.972973,613.217248,632.4324324,2374.054054
716.190221,102.972973,613.217248,632.4324324,2970.810811
716.190221,137.5361813,613.217248,632.4324324,2854.054054
716.190221,137.5361813,613.217248,632.4324324,2490.810811
716.190221,137.5361813,578.6540396,583.7837838,2542.702703
761.0509633,137.5361813,623.514782,632.4324324,2698.378378
761.0509633,137.5361813,623.514782,632.4324324,3035.675676
761.0509633,294.0561843,623.514782,632.4324324,2659.459459
761.0509633,294.0561843,623.514782,632.4324324,2763.243243
761.0509633,533.1346902,466.994779,535.1351351,2841.081081
761.0509633,558.1735602,466.994779,535.1351351,3074.594595
761.0509633,596.8124986,227.9162731,291.8918919,2607.567568
761.0509633,654.7757324,202.8774031,243.2432432,2724.324324
761.0509633,708.0556544,164.2384647,194.5945946,2607.567568
761.0509633,761.0509633,106.2752309,145.9459459,2918.918919
761.0509633,761.0509633,52.99530894,97.2972973,3437.837838
761.0509633,761.0509633,0,0,2490.810811
761.0509633,761.0509633,0,0,2568.648649
761.0509633,761.0509633,0,0,3048.648649
761.0509633,761.0509633,0,0,3204.324324
761.0509633,761.0509633,0,0,2970.810811
761.0509633,761.0509633,0,0,2568.648649
761.0509633,761.0509633,0,0,2672.432432
761.0509633,761.0509633,0,0,3178.378378
761.0509633,761.0509633,0,0,3191.351351
761.0509633,761.0509633,0,0,2931.891892
761.0509633,761.0509633,0,0,2970.810811
761.0509633,761.0509633,0,0,2828.108108
761.0509633,761.0509633,0,0,3048.648649
761.0509633,761.0509633,0,0,2983.783784
914.6777327,761.0509633,153.6267694,145.9459459,2828.108108
1108.101295,761.0509633,347.0503318,340.5405405,2400
1316.111273,761.0509633,555.0603101,535.1351351,2387.027027
1721.899494,761.0509633,960.8485302,875.6756757,2646.486486
2058.190157,761.0509633,1297.139194,1167.567568,2114.594595
2416.119425,761.0509633,1655.068462,1459.459459,2270.27027
2750.492347,761.0509633,1989.441383,1751.351351,2477.837838
2858.681465,809.699612,2097.630502,1848.648649,2062.702703
3217.714626,809.699612,2408.015014,2140.540541,2503.783784
3557.325814,809.699612,2747.626202,2432.432432,1907.027027
4349.218496,809.699612,3539.518884,3113.513514,1543.783784
4968.264815,815.3752876,4158.565203,3648.648649,1530.810811
5444.23339,815.3752876,4634.533778,4135.135135,1375.135135
5687.645145,815.3752876,4872.269858,4281.081081,1803.243243
6366.911564,841.3212336,5551.536276,4816.216216,1102.702703
6613.930667,841.3212336,5772.609433,4962.162162,1219.459459
6684.713818,841.3212336,5843.392584,5010.810811,1375.135135
6736.080736,841.3212336,5894.759502,5059.459459,1556.756757
6786.989801,841.3212336,5945.668568,5108.108108,687.5675676
6951.258185,841.3212336,6109.936952,5254.054054,1102.702703
7010.437473,841.3212336,6169.116239,5302.702703,1258.378378
7060.441267,841.3212336,6219.120034,5351.351351,1206.486486
7213.893177,841.3212336,6372.571944,5448.648649,700.5405405
7237.406691,841.3212336,6396.085457,5497.297297,921.0810811
7292.390332,841.3212336,6451.069098,5545.945946,1063.783784
7498.751307,864.8347471,6657.430074,5740.540541,1011.891892
7652.36577,864.8347471,6787.531023,5837.837838,337.2972973
7921.43031,864.8347471,7056.595563,6081.081081,220.5405405
9328.254469,922.8634252,8463.419722,7200,116.7567568
9761.483454,922.8634252,8896.648706,7540.540541,142.7027027
9882.774654,922.8634252,8959.911229,7589.189189,129.7297297
9941.69098,922.8634252,9018.827555,7637.837838,246.4864865
9941.69098,922.8634252,9018.827555,7637.837838,220.5405405
9941.69098,922.8634252,9018.827555,7637.837838,25.94594595
9941.69098,922.8634252,9018.827555,7637.837838,103.7837838
9941.69098,922.8634252,9018.827555,7637.837838,155.6756757
9941.69098,922.8634252,9018.827555,7637.837838,207.5675676
9941.69098,922.8634252,9018.827555,7637.837838,116.7567568
9941.69098,1095.18122,9018.827555,7637.837838,129.7297297
9941.69098,1680.273367,9018.827555,7637.837838,51.89189189
9941.69098,2147.322064,8846.50976,7491.891892,155.6756757
10078.75237,3521.002862,8398.479008,7102.702703,168.6486486
10116.51875,4574.246628,7969.196685,6762.162162,113.5135135
